scenario,active_probability,repeat,trial,false_negative_rate,false_positive_rate,active_family_count,success,total_cost,path_cost,expansions,invalid_executions,missed_active_families,false_positive_families
false_positive_0.10,0.35,0,144,0.00,0.10,1,true,19.588822,12.308822,96,0,0,1
false_positive_0.10,0.35,0,145,0.00,0.10,3,true,20.190627,13.060627,91,0,0,1
false_positive_0.10,0.35,0,146,0.00,0.10,2,true,22.452054,14.272054,126,0,0,1
false_positive_0.10,0.35,0,147,0.00,0.10,1,true,19.954057,11.504057,135,0,0,0
false_positive_0.10,0.35,0,148,0.00,0.10,3,true,21.775916,13.685916,123,0,0,0
false_positive_0.10,0.35,0,149,0.00,0.10,5,true,30.099037,23.119037,86,0,0,0
false_positive_0.10,0.35,0,150,0.00,0.10,3,true,27.132672,18.592672,138,0,0,0
false_positive_0.10,0.35,0,151,0.00,0.10,2,true,20.254385,12.044385,127,0,0,0
false_positive_0.10,0.35,0,152,0.00,0.10,4,true,23.314053,15.734053,106,0,0,0
false_positive_0.10,0.35,0,153,0.00,0.10,4,true,22.018332,14.438332,106,0,0,0
false_positive_0.10,0.35,0,154,0.00,0.10,5,true,31.993103,25.133103,82,0,0,0
false_positive_0.10,0.35,0,155,0.00,0.10,2,true,27.277231,20.147231,91,0,0,3
false_positive_0.10,0.35,0,156,0.00,0.10,3,true,20.889243,13.399243,103,0,0,0
false_positive_0.10,0.35,0,157,0.00,0.10,3,true,33.179827,24.789827,133,0,0,0
false_positive_0.10,0.35,0,158,0.00,0.10,2,true,19.321477,11.351477,119,0,0,0
false_positive_0.10,0.35,0,159,0.00,0.10,0,true,20.660752,12.450752,127,0,0,0
false_positive_0.10,0.35,0,160,0.00,0.10,2,true,22.388879,14.058879,131,0,0,0
false_positive_0.10,0.35,0,161,0.00,0.10,2,true,21.459420,13.279420,126,0,0,0
false_positive_0.10,0.35,0,162,0.00,0.10,2,true,23.548098,14.858098,143,0,0,0
false_positive_0.10,0.35,0,163,0.00,0.10,3,true,21.620817,14.220817,100,0,0,0
false_positive_0.10,0.35,0,164,0.00,0.10,2,true,24.659952,17.439952,94,0,0,2
false_positive_0.10,0.35,0,165,0.00,0.10,3,true,21.842173,14.052173,113,0,0,0
false_positive_0.10,0.35,0,166,0.00,0.10,1,true,33.512296,24.882296,141,0,0,0
false_positive_0.10,0.35,0,167,0.00,0.10,4,true,29.119377,21.329377,113,0,0,0
false_positive_0.10,0.35,0,168,0.00,0.10,2,true,21.211814,13.601814,107,0,0,1
false_positive_0.10,0.35,0,169,0.00,0.10,2,true,20.323499,12.743499,106,0,0,0
false_positive_0.10,0.35,0,170,0.00,0.10,1,true,20.076812,12.946812,91,0,0,2
false_positive_0.10,0.35,0,171,0.00,0.10,1,true,24.492984,16.522984,119,0,0,1
false_positive_0.10,0.35,0,172,0.00,0.10,3,true,22.947404,14.947404,120,0,0,0
false_positive_0.10,0.35,0,173,0.00,0.10,2,true,21.305886,13.305886,120,0,0,1
false_positive_0.10,0.35,0,174,0.00,0.10,5,true,30.232798,23.042798,93,0,0,0
false_positive_0.10,0.35,0,175,0.00,0.10,4,true,20.149164,12.629164,104,0,0,0
false_positive_0.10,0.35,0,176,0.00,0.10,3,true,18.891280,11.701280,93,0,0,0
false_positive_0.10,0.35,0,177,0.00,0.10,2,true,23.906078,15.606078,130,0,0,1
false_positive_0.10,0.35,0,178,0.00,0.10,2,true,19.002597,11.332597,109,0,0,0
false_positive_0.10,0.35,0,179,0.00,0.10,2,true,26.679046,18.199046,136,0,0,1
false_positive_0.10,0.35,1,0,0.00,0.10,2,true,30.097443,21.977443,124,0,0,1
false_positive_0.10,0.35,1,1,0.00,0.10,3,true,20.028092,12.688092,98,0,0,0
false_positive_0.10,0.35,1,2,0.00,0.10,3,true,20.350683,13.400683,85,0,0,0
false_positive_0.10,0.35,1,3,0.00,0.10,5,true,33.558250,25.528250,121,0,0,0
false_positive_0.10,0.35,1,4,0.00,0.10,3,true,23.955240,16.705240,95,0,0,1
false_positive_0.10,0.35,1,5,0.00,0.10,3,true,22.327485,15.107485,94,0,0,1
false_positive_0.10,0.35,1,6,0.00,0.10,3,true,26.136929,17.686929,135,0,0,0
false_positive_0.10,0.35,1,7,0.00,0.10,3,true,27.641829,19.071829,139,0,0,0
false_positive_0.10,0.35,1,8,0.00,0.10,5,true,36.742702,29.762702,86,0,0,1
false_positive_0.10,0.35,1,9,0.00,0.10,3,true,25.418821,17.148821,129,0,0,0
false_positive_0.10,0.35,1,10,0.00,0.10,3,true,24.883740,17.333740,105,0,0,1
false_positive_0.10,0.35,1,11,0.00,0.10,3,true,26.387921,18.627921,112,0,0,1
false_positive_0.10,0.35,1,12,0.00,0.10,4,true,23.457322,16.147322,97,0,0,0
false_positive_0.10,0.35,1,13,0.00,0.10,3,true,23.125127,15.845127,96,0,0,0
false_positive_0.10,0.35,1,14,0.00,0.10,3,true,21.726823,13.936823,113,0,0,0
false_positive_0.10,0.35,1,15,0.00,0.10,4,true,27.341917,19.911917,101,0,0,0
false_positive_0.10,0.35,1,16,0.00,0.10,4,true,21.307981,14.657981,75,0,0,0
false_positive_0.10,0.35,1,17,0.00,0.10,3,true,39.410474,31.800474,107,0,0,2
false_positive_0.10,0.35,1,18,0.00,0.10,1,true,20.730377,12.400377,131,0,0,1
false_positive_0.10,0.35,1,19,0.00,0.10,1,true,21.209977,13.089977,124,0,0,1
false_positive_0.10,0.35,1,20,0.00,0.10,3,true,20.455594,12.875594,106,0,0,0
false_positive_0.10,0.35,1,21,0.00,0.10,5,true,29.817416,22.477416,98,0,0,0
false_positive_0.10,0.35,1,22,0.00,0.10,3,true,19.891145,11.951145,118,0,0,0
false_positive_0.10,0.35,1,23,0.00,0.10,3,true,26.012069,18.822069,93,0,0,0
false_positive_0.10,0.35,1,24,0.00,0.10,1,true,20.633250,12.423250,127,0,0,0
false_positive_0.10,0.35,1,25,0.00,0.10,6,true,47.166005,40.636005,71,0,0,1
false_positive_0.10,0.35,1,26,0.00,0.10,1,true,21.912428,13.132428,146,0,0,0
false_positive_0.10,0.35,1,27,0.00,0.10,3,true,27.202578,18.842578,132,0,0,0
false_positive_0.10,0.35,1,28,0.00,0.10,3,true,22.961427,15.051427,117,0,0,0
false_positive_0.10,0.35,1,29,0.00,0.10,4,true,26.144076,17.964076,126,0,0,0
false_positive_0.10,0.35,1,30,0.00,0.10,5,true,28.386008,21.076008,97,0,0,0
false_positive_0.10,0.35,1,31,0.00,0.10,4,true,21.210668,13.780668,101,0,0,0
false_positive_0.10,0.35,1,32,0.00,0.10,4,true,33.357417,26.137417,94,0,0,1
false_positive_0.10,0.35,1,33,0.00,0.10,4,true,28.541748,20.901748,108,0,0,0
false_positive_0.10,0.35,1,34,0.00,0.10,3,true,20.409024,12.259024,125,0,0,0
false_positive_0.10,0.35,1,35,0.00,0.10,1,true,22.302713,13.942713,132,0,0,0
false_positive_0.10,0.35,1,36,0.00,0.10,0,true,20.277088,12.037088,128,0,0,1
false_positive_0.10,0.35,1,37,0.00,0.10,2,true,21.818671,14.088671,111,0,0,1
false_positive_0.10,0.35,1,38,0.00,0.10,4,true,30.368729,22.368729,120,0,0,0
false_positive_0.10,0.35,1,39,0.00,0.10,3,true,24.127336,16.247336,116,0,0,1
false_positive_0.10,0.35,1,40,0.00,0.10,2,true,23.713414,15.353414,132,0,0,0
false_positive_0.10,0.35,1,41,0.00,0.10,2,true,21.138661,12.958661,126,0,0,0
false_positive_0.10,0.35,1,42,0.00,0.10,2,true,20.733627,12.973627,112,0,0,1
false_positive_0.10,0.35,1,43,0.00,0.10,2,true,21.106224,13.826224,96,0,0,2
false_positive_0.10,0.35,1,44,0.00,0.10,1,true,22.009315,13.379315,141,0,0,0
false_positive_0.10,0.35,1,45,0.00,0.10,2,true,21.660997,13.420997,128,0,0,0
false_positive_0.10,0.35,1,46,0.00,0.10,2,true,22.040207,13.650207,133,0,0,0
false_positive_0.10,0.35,1,47,0.00,0.10,4,true,21.693060,14.053060,108,0,0,0
false_positive_0.10,0.35,1,48,0.00,0.10,1,true,21.492261,12.772261,144,0,0,1
false_positive_0.10,0.35,1,49,0.00,0.10,6,true,27.272747,21.942747,31,0,0,0
false_positive_0.10,0.35,1,50,0.00,0.10,4,true,28.305053,20.635053,109,0,0,1
false_positive_0.10,0.35,1,51,0.00,0.10,3,true,24.246719,16.126719,124,0,0,0
false_positive_0.10,0.35,1,52,0.00,0.10,2,true,21.828513,13.528513,130,0,0,0
false_positive_0.10,0.35,1,53,0.00,0.10,4,true,28.001921,20.901921,90,0,0,0
false_positive_0.10,0.35,1,54,0.00,0.10,2,true,21.645538,13.525538,124,0,0,0
false_positive_0.10,0.35,1,55,0.00,0.10,2,true,20.697722,12.427722,129,0,0,1
false_positive_0.10,0.35,1,56,0.00,0.10,3,true,21.749811,13.719811,121,0,0,0
false_positive_0.10,0.35,1,57,0.00,0.10,2,true,27.409751,19.289751,124,0,0,2
false_positive_0.10,0.35,1,58,0.00,0.10,2,true,25.992262,18.082262,117,0,0,1
false_positive_0.10,0.35,1,59,0.00,0.10,3,true,24.166779,15.896779,129,0,0,0
false_positive_0.10,0.35,1,60,0.00,0.10,3,true,21.214075,13.634075,106,0,0,1
false_positive_0.10,0.35,1,61,0.00,0.10,0,true,19.963936,11.933936,121,0,0,1
false_positive_0.10,0.35,1,62,0.00,0.10,2,true,28.807989,20.207989,140,0,0,0
false_positive_0.10,0.35,1,63,0.00,0.10,3,true,22.394085,14.724085,109,0,0,0
false_positive_0.10,0.35,1,64,0.00,0.10,3,true,26.645553,18.375553,129,0,0,0
false_positive_0.10,0.35,1,65,0.00,0.10,5,true,24.494451,17.724451,79,0,0,0
false_positive_0.10,0.35,1,66,0.00,0.10,1,true,21.323129,12.813129,137,0,0,0
false_positive_0.10,0.35,1,67,0.00,0.10,4,true,38.708691,31.578691,91,0,0,2
false_positive_0.10,0.35,1,68,0.00,0.10,2,true,28.828669,20.858669,119,0,0,3
false_positive_0.10,0.35,1,69,0.00,0.10,2,true,22.541938,14.301938,128,0,0,1
false_positive_0.10,0.35,1,70,0.00,0.10,2,true,22.072125,13.532125,138,0,0,0
false_positive_0.10,0.35,1,71,0.00,0.10,1,true,20.027178,11.907178,124,0,0,0
false_positive_0.10,0.35,1,72,0.00,0.10,3,true,20.764113,13.064113,110,0,0,0
false_positive_0.10,0.35,1,73,0.00,0.10,3,true,21.040439,13.460439,106,0,0,1
false_positive_0.10,0.35,1,74,0.00,0.10,1,true,21.006909,12.706909,130,0,0,1
false_positive_0.10,0.35,1,75,0.00,0.10,4,true,26.119953,18.509953,107,0,0,0
false_positive_0.10,0.35,1,76,0.00,0.10,2,true,21.737282,13.437282,130,0,0,0
false_positive_0.10,0.35,1,77,0.00,0.10,2,true,20.698916,12.488916,127,0,0,0
false_positive_0.10,0.35,1,78,0.00,0.10,3,true,19.926611,12.316611,107,0,0,0
false_positive_0.10,0.35,1,79,0.00,0.10,4,true,32.996514,24.756514,128,0,0,0
false_positive_0.10,0.35,1,80,0.00,0.10,3,true,21.266665,13.056665,127,0,0,0
false_positive_0.10,0.35,1,81,0.00,0.10,4,true,26.513621,19.923621,73,0,0,1
false_positive_0.10,0.35,1,82,0.00,0.10,5,true,23.168264,16.878264,63,0,0,0
false_positive_0.10,0.35,1,83,0.00,0.10,2,true,25.203866,16.603866,140,0,0,0
false_positive_0.10,0.35,1,84,0.00,0.10,6,true,34.835313,27.405313,101,0,0,0
false_positive_0.10,0.35,1,85,0.00,0.10,4,true,38.785288,31.955288,81,0,0,1
false_positive_0.10,0.35,1,86,0.00,0.10,2,true,27.290712,20.250712,88,0,0,2
false_positive_0.10,0.35,1,87,0.00,0.10,3,true,24.162434,16.432434,111,0,0,1
false_positive_0.10,0.35,1,88,0.00,0.10,2,true,20.403686,12.463686,118,0,0,0
false_positive_0.10,0.35,1,89,0.00,0.10,2,true,20.874319,12.934319,118,0,0,0
false_positive_0.10,0.35,1,90,0.00,0.10,1,true,19.995349,11.695349,130,0,0,0
false_positive_0.10,0.35,1,91,0.00,0.10,3,true,28.331588,20.091588,128,0,0,0
false_positive_0.10,0.35,1,92,0.00,0.10,2,true,19.467797,12.367797,90,0,0,1
false_positive_0.10,0.35,1,93,0.00,0.10,3,true,21.953287,14.283287,109,0,0,0
false_positive_0.10,0.35,1,94,0.00,0.10,5,true,27.694944,20.474944,94,0,0,0
false_positive_0.10,0.35,1,95,0.00,0.10,1,true,23.099622,14.919622,126,0,0,2
false_positive_0.10,0.35,1,96,0.00,0.10,0,true,21.253063,12.653063,140,0,0,1
false_positive_0.10,0.35,1,97,0.00,0.10,1,true,23.968900,15.458900,137,0,0,1
false_positive_0.10,0.35,1,98,0.00,0.10,1,true,21.515958,13.035958,136,0,0,0
false_positive_0.10,0.35,1,99,0.00,0.10,1,true,18.682798,10.592798,123,0,0,0
false_positive_0.10,0.35,1,100,0.00,0.10,5,true,39.104930,31.284930,114,0,0,0
false_positive_0.10,0.35,1,101,0.00,0.10,3,true,24.447891,18.187891,62,0,0,1
false_positive_0.10,0.35,1,102,0.00,0.10,2,true,18.410041,10.860041,105,0,0,0
false_positive_0.10,0.35,1,103,0.00,0.10,2,true,26.171082,17.901082,129,0,0,1
false_positive_0.10,0.35,1,104,0.00,0.10,3,true,19.535064,12.285064,95,0,0,0
false_positive_0.10,0.35,1,105,0.00,0.10,4,true,23.203183,15.383183,114,0,0,0
false_positive_0.10,0.35,1,106,0.00,0.10,3,true,23.119863,15.209863,117,0,0,0
false_positive_0.10,0.35,1,107,0.00,0.10,2,true,21.763523,14.093523,109,0,0,1
false_positive_0.10,0.35,1,108,0.00,0.10,5,true,27.844734,19.934734,117,0,0,0
false_positive_0.10,0.35,1,109,0.00,0.10,3,true,21.981524,14.101524,116,0,0,0
false_positive_0.10,0.35,1,110,0.00,0.10,1,true,22.651720,14.381720,129,0,0,1
false_positive_0.10,0.35,1,111,0.00,0.10,2,true,21.712179,13.352179,132,0,0,0
false_positive_0.10,0.35,1,112,0.00,0.10,3,true,28.850164,21.030164,114,0,0,1
false_positive_0.10,0.35,1,113,0.00,0.10,4,true,26.398787,18.908787,103,0,0,0
false_positive_0.10,0.35,1,114,0.00,0.10,3,true,22.280306,14.520306,112,0,0,0
false_positive_0.10,0.35,1,115,0.00,0.10,3,true,28.850630,20.400630,135,0,0,0
false_positive_0.10,0.35,1,116,0.00,0.10,4,true,20.950818,13.550818,100,0,0,0
false_positive_0.10,0.35,1,117,0.00,0.10,5,true,31.307008,25.557008,45,0,0,1
false_positive_0.10,0.35,1,118,0.00,0.10,2,true,22.113946,14.203946,117,0,0,1
false_positive_0.10,0.35,1,119,0.00,0.10,3,true,23.513710,15.363710,125,0,0,1
false_positive_0.10,0.35,1,120,0.00,0.10,2,true,25.657444,17.027444,141,0,0,0
false_positive_0.10,0.35,1,121,0.00,0.10,2,true,23.290475,15.020475,129,0,0,0
false_positive_0.10,0.35,1,122,0.00,0.10,3,true,41.210483,33.600483,107,0,0,2
false_positive_0.10,0.35,1,123,0.00,0.10,1,true,19.990938,12.740938,95,0,0,2
false_positive_0.10,0.35,1,124,0.00,0.10,3,true,21.289825,13.379825,117,0,0,0
false_positive_0.10,0.35,1,125,0.00,0.10,3,true,26.491842,18.401842,123,0,0,0
false_positive_0.10,0.35,1,126,0.00,0.10,2,true,21.159364,12.799364,132,0,0,0
false_positive_0.10,0.35,1,127,0.00,0.10,4,true,24.347453,16.377453,119,0,0,0
false_positive_0.10,0.35,1,128,0.00,0.10,4,true,23.890245,16.160245,111,0,0,0
false_positive_0.10,0.35,1,129,0.00,0.10,2,true,19.627763,11.717763,117,0,0,0
false_positive_0.10,0.35,1,130,0.00,0.10,1,true,20.753472,12.933472,114,0,0,2
false_positive_0.10,0.35,1,131,0.00,0.10,1,true,20.810791,13.290791,104,0,0,2
false_positive_0.10,0.35,1,132,0.00,0.10,2,true,40.841081,32.511081,131,0,0,1
false_positive_0.10,0.35,1,133,0.00,0.10,4,true,27.253267,19.793267,102,0,0,1
false_positive_0.10,0.35,1,134,0.00,0.10,1,true,19.197748,11.197748,120,0,0,0
false_positive_0.10,0.35,1,135,0.00,0.10,4,true,20.586920,13.336920,95,0,0,0
false_positive_0.10,0.35,1,136,0.00,0.10,1,true,21.981427,14.041427,118,0,0,2
false_positive_0.10,0.35,1,137,0.00,0.10,2,true,22.044302,14.134302,117,0,0,1
false_positive_0.10,0.35,1,138,0.00,0.10,5,true,34.190156,26.730156,102,0,0,0
false_positive_0.10,0.35,1,139,0.00,0.10,2,true,22.065767,13.855767,127,0,0,1
false_positive_0.10,0.35,1,140,0.00,0.10,3,true,22.985936,14.475936,137,0,0,0
false_positive_0.10,0.35,1,141,0.00,0.10,4,true,22.481240,14.991240,103,0,0,0
false_positive_0.10,0.35,1,142,0.00,0.10,3,true,23.867838,16.197838,109,0,0,0
false_positive_0.10,0.35,1,143,0.00,0.10,2,true,23.535899,15.535899,120,0,0,1
false_positive_0.10,0.35,1,144,0.00,0.10,3,true,23.379452,15.229452,125,0,0,0
false_positive_0.10,0.35,1,145,0.00,0.10,0,true,19.754035,11.724035,121,0,0,1
false_positive_0.10,0.35,1,146,0.00,0.10,5,true,32.852705,25.482705,99,0,0,0
false_positive_0.10,0.35,1,147,0.00,0.10,2,true,17.204218,10.464218,78,0,0,1
false_positive_0.10,0.35,1,148,0.00,0.10,2,true,20.094215,12.244215,115,0,0,0
false_positive_0.10,0.35,1,149,0.00,0.10,3,true,27.333663,20.983663,65,0,0,2
false_positive_0.10,0.35,1,150,0.00,0.10,2,true,24.887646,16.677646,127,0,0,1
false_positive_0.10,0.35,1,151,0.00,0.10,3,true,21.171720,13.861720,97,0,0,0
false_positive_0.10,0.35,1,152,0.00,0.10,3,true,30.982207,22.892207,123,0,0,1
false_positive_0.10,0.35,1,153,0.00,0.10,2,true,25.825513,18.515513,97,0,0,0
false_positive_0.10,0.35,1,154,0.00,0.10,5,true,32.373979,24.403979,119,0,0,0
false_positive_0.10,0.35,1,155,0.00,0.10,4,true,21.522098,15.142098,66,0,0,1
false_positive_0.10,0.35,1,156,0.00,0.10,3,true,20.562307,12.802307,112,0,0,0
false_positive_0.10,0.35,1,157,0.00,0.10,3,true,19.227913,12.157913,89,0,0,0
false_positive_0.10,0.35,1,158,0.00,0.10,5,true,30.874185,23.534185,98,0,0,0
false_positive_0.10,0.35,1,159,0.00,0.10,2,true,21.081569,13.081569,120,0,0,1
false_positive_0.10,0.35,1,160,0.00,0.10,5,true,25.390969,18.470969,84,0,0,0
false_positive_0.10,0.35,1,161,0.00,0.10,2,true,20.134083,11.984083,125,0,0,0
false_positive_0.10,0.35,1,162,0.00,0.10,2,true,23.590929,15.560929,121,0,0,1
false_positive_0.10,0.35,1,163,0.00,0.10,1,true,21.998268,14.628268,99,0,0,2
false_positive_0.10,0.35,1,164,0.00,0.10,1,true,21.614569,13.464569,125,0,0,1
false_positive_0.10,0.35,1,165,0.00,0.10,5,true,28.742601,21.252601,103,0,0,0
false_positive_0.10,0.35,1,166,0.00,0.10,1,true,22.328358,13.728358,140,0,0,0
false_positive_0.10,0.35,1,167,0.00,0.10,4,true,20.823256,13.423256,100,0,0,0
false_positive_0.10,0.35,1,168,0.00,0.10,3,true,20.788956,13.688956,90,0,0,1
false_positive_0.10,0.35,1,169,0.00,0.10,1,true,20.325846,12.325846,120,0,0,1
false_positive_0.10,0.35,1,170,0.00,0.10,3,true,23.505360,16.615360,83,0,0,1
false_positive_0.10,0.35,1,171,0.00,0.10,3,true,24.040418,16.010418,121,0,0,0
false_positive_0.10,0.35,1,172,0.00,0.10,5,true,39.725082,31.755082,119,0,0,0
false_positive_0.10,0.35,1,173,0.00,0.10,2,true,29.155281,20.555281,140,0,0,1
false_positive_0.10,0.35,1,174,0.00,0.10,2,true,20.892078,13.282078,107,0,0,0
false_positive_0.10,0.35,1,175,0.00,0.10,4,true,27.936301,19.846301,123,0,0,0
false_positive_0.10,0.35,1,176,0.00,0.10,3,true,21.140871,13.530871,107,0,0,0
false_positive_0.10,0.35,1,177,0.00,0.10,3,true,24.667934,17.297934,99,0,0,1
false_positive_0.10,0.35,1,178,0.00,0.10,5,true,23.152226,17.672226,36,0,0,0
false_positive_0.10,0.35,1,179,0.00,0.10,2,true,26.372115,19.752115,74,0,0,2
false_positive_0.10,0.35,2,0,0.00,0.10,3,true,21.779085,13.509085,129,0,0,0
false_positive_0.10,0.35,2,1,0.00,0.10,5,true,31.544341,24.054341,103,0,0,0
false_positive_0.10,0.35,2,2,0.00,0.10,1,true,21.111366,12.691366,134,0,0,0
false_positive_0.10,0.35,2,3,0.00,0.10,4,true,24.866327,17.316327,105,0,0,0
false_positive_0.10,0.35,2,4,0.00,0.10,1,true,19.733259,11.763259,119,0,0,0
false_positive_0.10,0.35,2,5,0.00,0.10,1,true,21.975489,13.825489,125,0,0,1
false_positive_0.10,0.35,2,6,0.00,0.10,4,true,30.856003,22.676003,126,0,0,0
false_positive_0.10,0.35,2,7,0.00,0.10,1,true,24.204293,15.574293,141,0,0,1
false_positive_0.10,0.35,2,8,0.00,0.10,1,true,19.861927,11.861927,120,0,0,0
false_positive_0.10,0.35,2,9,0.00,0.10,0,true,18.972175,10.882175,123,0,0,0
false_positive_0.10,0.35,2,10,0.00,0.10,5,true,24.176272,17.376272,80,0,0,0
false_positive_0.10,0.35,2,11,0.00,0.10,2,true,21.769710,13.769710,120,0,0,1
false_positive_0.10,0.35,2,12,0.00,0.10,1,true,21.477210,13.177210,130,0,0,1
false_positive_0.10,0.35,2,13,0.00,0.10,2,true,24.463094,15.893094,139,0,0,0
false_positive_0.10,0.35,2,14,0.00,0.10,3,true,45.678096,37.678096,120,0,0,2
false_positive_0.10,0.35,2,15,0.00,0.10,2,true,21.422648,13.242648,126,0,0,0
false_positive_0.10,0.35,2,16,0.00,0.10,2,true,20.835255,13.435255,100,0,0,1
false_positive_0.10,0.35,2,17,0.00,0.10,3,true,31.759839,23.639839,124,0,0,1
false_positive_0.10,0.35,2,18,0.00,0.10,3,true,22.504781,14.654781,115,0,0,0
false_positive_0.10,0.35,2,19,0.00,0.10,4,true,23.760882,17.080882,76,0,0,0
false_positive_0.10,0.35,2,20,0.00,0.10,4,true,24.925793,17.375793,105,0,0,0
false_positive_0.10,0.35,2,21,0.00,0.10,4,true,25.030477,16.970477,122,0,0,0
false_positive_0.10,0.35,2,22,0.00,0.10,0,true,19.018642,10.718642,130,0,0,0
false_positive_0.10,0.35,2,23,0.00,0.10,4,true,22.934657,16.464657,69,0,0,1
false_positive_0.10,0.35,2,24,0.00,0.10,1,true,20.846471,12.726471,124,0,0,1
false_positive_0.10,0.35,2,25,0.00,0.10,3,true,22.424617,14.364617,122,0,0,0
false_positive_0.10,0.35,2,26,0.00,0.10,2,true,20.964466,13.174466,113,0,0,0
false_positive_0.10,0.35,2,27,0.00,0.10,2,true,20.811399,13.351399,102,0,0,1
false_positive_0.10,0.35,2,28,0.00,0.10,2,true,19.775699,12.285699,103,0,0,0
false_positive_0.10,0.35,2,29,0.00,0.10,5,true,34.919857,29.259857,42,0,0,1
false_positive_0.10,0.35,2,30,0.00,0.10,3,true,21.376310,13.226310,125,0,0,0
false_positive_0.10,0.35,2,31,0.00,0.10,1,true,20.646252,13.066252,106,0,0,1
false_positive_0.10,0.35,2,32,0.00,0.10,3,true,26.304526,18.274526,121,0,0,1
false_positive_0.10,0.35,2,33,0.00,0.10,2,true,19.776788,11.746788,121,0,0,0
false_positive_0.10,0.35,2,34,0.00,0.10,4,true,24.262270,16.202270,122,0,0,0
false_positive_0.10,0.35,2,35,0.00,0.10,3,true,25.035411,16.795411,128,0,0,0
false_positive_0.10,0.35,2,36,0.00,0.10,6,true,44.637453,38.287453,65,0,0,1
false_positive_0.10,0.35,2,37,0.00,0.10,3,true,21.116086,13.356086,112,0,0,0
false_positive_0.10,0.35,2,38,0.00,0.10,4,true,37.871648,30.621648,95,0,0,2
false_positive_0.10,0.35,2,39,0.00,0.10,3,true,30.065319,21.765319,130,0,0,1
false_positive_0.10,0.35,2,40,0.00,0.10,3,true,31.673801,24.843801,81,0,0,3
false_positive_0.10,0.35,2,41,0.00,0.10,3,true,25.162029,17.642029,104,0,0,1
false_positive_0.10,0.35,2,42,0.00,0.10,2,true,19.283332,11.523332,112,0,0,0
false_positive_0.10,0.35,2,43,0.00,0.10,6,true,32.868175,26.788175,56,0,0,0
false_positive_0.10,0.35,2,44,0.00,0.10,5,true,39.516915,33.196915,64,0,0,2
false_positive_0.10,0.35,2,45,0.00,0.10,2,true,19.982289,12.102289,116,0,0,0
false_positive_0.10,0.35,2,46,0.00,0.10,4,true,27.963760,20.383760,106,0,0,1
false_positive_0.10,0.35,2,47,0.00,0.10,3,true,21.708404,13.558404,125,0,0,0
false_positive_0.10,0.35,2,48,0.00,0.10,4,true,22.215831,14.575831,108,0,0,0
false_positive_0.10,0.35,2,49,0.00,0.10,3,true,21.125767,13.275767,115,0,0,0
false_positive_0.10,0.35,2,50,0.00,0.10,3,true,21.980687,14.970687,87,0,0,1
false_positive_0.10,0.35,2,51,0.00,0.10,1,true,20.958722,12.598722,132,0,0,0
false_positive_0.10,0.35,2,52,0.00,0.10,3,true,29.324672,22.464672,82,0,0,3
false_positive_0.10,0.35,2,53,0.00,0.10,3,true,26.781811,18.451811,131,0,0,0
false_positive_0.10,0.35,2,54,0.00,0.10,2,true,21.080857,13.290857,113,0,0,1
false_positive_0.10,0.35,2,55,0.00,0.10,3,true,22.573457,14.033457,138,0,0,0
false_positive_0.10,0.35,2,56,0.00,0.10,2,true,21.107568,12.957568,125,0,0,0
false_positive_0.10,0.35,2,57,0.00,0.10,3,true,22.066098,14.006098,122,0,0,0
false_positive_0.10,0.35,2,58,0.00,0.10,3,true,22.380396,14.530396,115,0,0,0
false_positive_0.10,0.35,2,59,0.00,0.10,1,true,21.389055,13.509055,116,0,0,1
false_positive_0.10,0.35,2,60,0.00,0.10,4,true,32.107725,25.637725,69,0,0,1
false_positive_0.10,0.35,2,61,0.00,0.10,0,true,18.519853,10.519853,120,0,0,0
false_positive_0.10,0.35,2,62,0.00,0.10,3,true,21.545784,13.605784,118,0,0,0
false_positive_0.10,0.35,2,63,0.00,0.10,3,true,24.106161,16.166161,118,0,0,1
false_positive_0.10,0.35,2,64,0.00,0.10,4,true,26.702395,19.152395,105,0,0,0
false_positive_0.10,0.35,2,65,0.00,0.10,4,true,27.368191,19.248191,124,0,0,0
false_positive_0.10,0.35,2,66,0.00,0.10,3,true,22.949288,15.969288,86,0,0,2
false_positive_0.10,0.35,2,67,0.00,0.10,2,true,20.311776,12.671776,108,0,0,1
false_positive_0.10,0.35,2,68,0.00,0.10,3,true,22.400984,14.850984,105,0,0,0
false_positive_0.10,0.35,2,69,0.00,0.10,2,true,19.823382,11.973382,115,0,0,1
false_positive_0.10,0.35,2,70,0.00,0.10,3,true,23.597939,16.257939,98,0,0,1
false_positive_0.10,0.35,2,71,0.00,0.10,4,true,20.401561,13.391561,87,0,0,0
false_positive_0.10,0.35,2,72,0.00,0.10,4,true,35.410031,27.500031,117,0,0,1
false_positive_0.10,0.35,2,73,0.00,0.10,5,true,38.794293,32.714293,56,0,0,2
false_positive_0.10,0.35,2,74,0.00,0.10,2,true,20.010968,12.010968,120,0,0,0
false_positive_0.10,0.35,2,75,0.00,0.10,3,true,22.005783,13.765783,128,0,0,0
false_positive_0.10,0.35,2,76,0.00,0.10,3,true,20.271447,13.081447,93,0,0,1
false_positive_0.10,0.35,2,77,0.00,0.10,3,true,19.517126,12.507126,87,0,0,0
false_positive_0.10,0.35,2,78,0.00,0.10,4,true,27.346961,19.616961,111,0,0,0
false_positive_0.10,0.35,2,79,0.00,0.10,4,true,28.951187,21.101187,115,0,0,0
