active_probability,trial,seed,active_family_count,active_families,method,success,total_cost,path_cost,expansions,edge_checks,probes,invalid_executions,attempts,discovered
0.65,44,750044,4,narrow_passage|payload_limit|thermal_contact|wet_floor,oracle_signature,true,22.843260,19.453260,113,0,0,0,1,narrow_passage|payload_limit|thermal_contact|wet_floor
0.65,45,750045,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact,blind_repair,true,1709.786040,41.336040,8215,0,0,79,80,
0.65,45,750045,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact,family_repair,true,191.786040,41.336040,815,0,0,7,8,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact
0.65,45,750045,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact,edge_verifier,true,77.846040,41.336040,47,195,0,0,1,
0.65,45,750045,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact,acs,true,47.146040,41.336040,47,0,8,0,1,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact
0.65,45,750045,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact,oracle_signature,true,42.746040,41.336040,47,0,0,0,1,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact
0.65,46,750046,3,fragile_payload|human_exclusion|narrow_passage,blind_repair,true,394.240298,14.350298,2463,0,0,17,18,
0.65,46,750046,3,fragile_payload|human_exclusion|narrow_passage,family_repair,true,83.350298,14.350298,500,0,0,3,4,fragile_payload|human_exclusion|narrow_passage
0.65,46,750046,3,fragile_payload|human_exclusion|narrow_passage,edge_verifier,true,115.960298,14.350298,117,545,0,0,1,
0.65,46,750046,3,fragile_payload|human_exclusion|narrow_passage,acs,true,22.260298,14.350298,117,0,8,0,1,fragile_payload|human_exclusion|narrow_passage
0.65,46,750046,3,fragile_payload|human_exclusion|narrow_passage,oracle_signature,true,17.860298,14.350298,117,0,0,0,1,fragile_payload|human_exclusion|narrow_passage
0.65,47,750047,3,low_light_perception|thermal_contact|wet_floor,blind_repair,true,102.605157,11.645157,632,0,0,4,5,
0.65,47,750047,3,low_light_perception|thermal_contact|wet_floor,family_repair,true,37.325157,11.645157,256,0,0,1,2,low_light_perception
0.65,47,750047,3,low_light_perception|thermal_contact|wet_floor,edge_verifier,true,111.365157,11.645157,114,535,0,0,1,
0.65,47,750047,3,low_light_perception|thermal_contact|wet_floor,acs,true,19.465157,11.645157,114,0,8,0,1,low_light_perception|thermal_contact|wet_floor
0.65,47,750047,3,low_light_perception|thermal_contact|wet_floor,oracle_signature,true,15.065157,11.645157,114,0,0,0,1,low_light_perception|thermal_contact|wet_floor
0.65,48,750048,6,fragile_payload|human_exclusion|narrow_passage|payload_limit|thermal_contact|wet_floor,blind_repair,true,2294.431873,26.761873,13189,0,0,104,105,
0.65,48,750048,6,fragile_payload|human_exclusion|narrow_passage|payload_limit|thermal_contact|wet_floor,family_repair,true,159.211873,26.761873,815,0,0,6,7,fragile_payload|human_exclusion|narrow_passage|payload_limit|thermal_contact|wet_floor
0.65,48,750048,6,fragile_payload|human_exclusion|narrow_passage|payload_limit|thermal_contact|wet_floor,edge_verifier,true,109.801873,26.761873,98,445,0,0,1,
0.65,48,750048,6,fragile_payload|human_exclusion|narrow_passage|payload_limit|thermal_contact|wet_floor,acs,true,34.101873,26.761873,98,0,8,0,1,fragile_payload|human_exclusion|narrow_passage|payload_limit|thermal_contact|wet_floor
0.65,48,750048,6,fragile_payload|human_exclusion|narrow_passage|payload_limit|thermal_contact|wet_floor,oracle_signature,true,29.701873,26.761873,98,0,0,0,1,fragile_payload|human_exclusion|narrow_passage|payload_limit|thermal_contact|wet_floor
0.65,49,750049,5,fragile_payload|human_exclusion|narrow_passage|thermal_contact|wet_floor,blind_repair,true,2327.649367,33.939367,12857,0,0,106,107,
0.65,49,750049,5,fragile_payload|human_exclusion|narrow_passage|thermal_contact|wet_floor,family_repair,true,145.899367,33.939367,732,0,0,5,6,fragile_payload|human_exclusion|narrow_passage|thermal_contact|wet_floor
0.65,49,750049,5,fragile_payload|human_exclusion|narrow_passage|thermal_contact|wet_floor,edge_verifier,true,116.319367,33.939367,106,440,0,0,1,
0.65,49,750049,5,fragile_payload|human_exclusion|narrow_passage|thermal_contact|wet_floor,acs,true,41.519367,33.939367,106,0,8,0,1,fragile_payload|human_exclusion|narrow_passage|thermal_contact|wet_floor
0.65,49,750049,5,fragile_payload|human_exclusion|narrow_passage|thermal_contact|wet_floor,oracle_signature,true,37.119367,33.939367,106,0,0,0,1,fragile_payload|human_exclusion|narrow_passage|thermal_contact|wet_floor
0.65,50,750050,5,fragile_payload|human_exclusion|payload_limit|sealed_container|wet_floor,blind_repair,true,2212.250087,30.710087,12718,0,0,100,101,
0.65,50,750050,5,fragile_payload|human_exclusion|payload_limit|sealed_container|wet_floor,family_repair,true,120.830087,30.710087,604,0,0,4,5,fragile_payload|human_exclusion|payload_limit|sealed_container|wet_floor
0.65,50,750050,5,fragile_payload|human_exclusion|payload_limit|sealed_container|wet_floor,edge_verifier,true,117.590087,30.710087,106,465,0,0,1,
0.65,50,750050,5,fragile_payload|human_exclusion|payload_limit|sealed_container|wet_floor,acs,true,38.290087,30.710087,106,0,8,0,1,fragile_payload|human_exclusion|payload_limit|sealed_container|wet_floor
0.65,50,750050,5,fragile_payload|human_exclusion|payload_limit|sealed_container|wet_floor,oracle_signature,true,33.890087,30.710087,106,0,0,0,1,fragile_payload|human_exclusion|payload_limit|sealed_container|wet_floor
0.65,51,750051,6,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,blind_repair,true,2084.928489,33.708489,11374,0,0,95,96,
0.65,51,750051,6,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,family_repair,true,164.448489,33.708489,758,0,0,6,7,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,51,750051,6,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,edge_verifier,true,104.808489,33.708489,90,380,0,0,1,
0.65,51,750051,6,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,acs,true,40.808489,33.708489,90,0,8,0,1,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,51,750051,6,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,oracle_signature,true,36.408489,33.708489,90,0,0,0,1,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,52,750052,4,low_light_perception|sealed_container|thermal_contact|wet_floor,blind_repair,true,480.416693,27.266693,2505,0,0,21,22,
0.65,52,750052,4,low_light_perception|sealed_container|thermal_contact|wet_floor,family_repair,true,115.196693,27.266693,531,0,0,4,5,low_light_perception|sealed_container|thermal_contact|wet_floor
0.65,52,750052,4,low_light_perception|sealed_container|thermal_contact|wet_floor,edge_verifier,true,72.926693,27.266693,52,245,0,0,1,
0.65,52,750052,4,low_light_perception|sealed_container|thermal_contact|wet_floor,acs,true,33.226693,27.266693,52,0,8,0,1,low_light_perception|sealed_container|thermal_contact|wet_floor
0.65,52,750052,4,low_light_perception|sealed_container|thermal_contact|wet_floor,oracle_signature,true,28.826693,27.266693,52,0,0,0,1,low_light_perception|sealed_container|thermal_contact|wet_floor
0.65,53,750053,6,fragile_payload|human_exclusion|low_light_perception|payload_limit|thermal_contact|wet_floor,blind_repair,true,943.050451,21.360451,5523,0,0,42,43,
0.65,53,750053,6,fragile_payload|human_exclusion|low_light_perception|payload_limit|thermal_contact|wet_floor,family_repair,true,151.290451,21.360451,731,0,0,6,7,fragile_payload|human_exclusion|low_light_perception|payload_limit|thermal_contact|wet_floor
0.65,53,750053,6,fragile_payload|human_exclusion|low_light_perception|payload_limit|thermal_contact|wet_floor,edge_verifier,true,59.520451,21.360451,42,205,0,0,1,
0.65,53,750053,6,fragile_payload|human_exclusion|low_light_perception|payload_limit|thermal_contact|wet_floor,acs,true,27.020451,21.360451,42,0,8,0,1,fragile_payload|human_exclusion|low_light_perception|payload_limit|thermal_contact|wet_floor
0.65,53,750053,6,fragile_payload|human_exclusion|low_light_perception|payload_limit|thermal_contact|wet_floor,oracle_signature,true,22.620451,21.360451,42,0,0,0,1,fragile_payload|human_exclusion|low_light_perception|payload_limit|thermal_contact|wet_floor
0.65,54,750054,3,human_exclusion|low_light_perception|sealed_container,blind_repair,true,196.654546,16.354546,1210,0,0,8,9,
0.65,54,750054,3,human_exclusion|low_light_perception|sealed_container,family_repair,true,85.504546,16.354546,505,0,0,3,4,human_exclusion|low_light_perception|sealed_container
0.65,54,750054,3,human_exclusion|low_light_perception|sealed_container,edge_verifier,true,116.254546,16.354546,120,535,0,0,1,
0.65,54,750054,3,human_exclusion|low_light_perception|sealed_container,acs,true,24.354546,16.354546,120,0,8,0,1,human_exclusion|low_light_perception|sealed_container
0.65,54,750054,3,human_exclusion|low_light_perception|sealed_container,oracle_signature,true,19.954546,16.354546,120,0,0,0,1,human_exclusion|low_light_perception|sealed_container
0.65,55,750055,5,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container,blind_repair,true,1594.465910,27.085910,9046,0,0,72,73,
0.65,55,750055,5,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container,family_repair,true,139.165910,27.085910,736,0,0,5,6,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container
0.65,55,750055,5,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container,edge_verifier,true,113.935910,27.085910,105,465,0,0,1,
0.65,55,750055,5,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container,acs,true,34.635910,27.085910,105,0,8,0,1,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container
0.65,55,750055,5,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container,oracle_signature,true,30.235910,27.085910,105,0,0,0,1,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container
0.65,56,750056,6,fragile_payload|human_exclusion|narrow_passage|sealed_container|thermal_contact|wet_floor,blind_repair,true,2153.599452,27.229452,10879,0,0,100,101,
0.65,56,750056,6,fragile_payload|human_exclusion|narrow_passage|sealed_container|thermal_contact|wet_floor,family_repair,true,158.029452,27.229452,760,0,0,6,7,fragile_payload|human_exclusion|narrow_passage|sealed_container|thermal_contact|wet_floor
0.65,56,750056,6,fragile_payload|human_exclusion|narrow_passage|sealed_container|thermal_contact|wet_floor,edge_verifier,true,84.049452,27.229452,64,305,0,0,1,
0.65,56,750056,6,fragile_payload|human_exclusion|narrow_passage|sealed_container|thermal_contact|wet_floor,acs,true,33.549452,27.229452,64,0,8,0,1,fragile_payload|human_exclusion|narrow_passage|sealed_container|thermal_contact|wet_floor
0.65,56,750056,6,fragile_payload|human_exclusion|narrow_passage|sealed_container|thermal_contact|wet_floor,oracle_signature,true,29.149452,27.229452,64,0,0,0,1,fragile_payload|human_exclusion|narrow_passage|sealed_container|thermal_contact|wet_floor
0.65,57,750057,6,fragile_payload|low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor,blind_repair,true,1967.915863,20.075863,10928,0,0,90,91,
0.65,57,750057,6,fragile_payload|low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor,family_repair,true,151.115863,20.075863,768,0,0,6,7,fragile_payload|low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor
0.65,57,750057,6,fragile_payload|low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor,edge_verifier,true,87.095863,20.075863,74,360,0,0,1,
0.65,57,750057,6,fragile_payload|low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor,acs,true,26.695863,20.075863,74,0,8,0,1,fragile_payload|low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor
0.65,57,750057,6,fragile_payload|low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor,oracle_signature,true,22.295863,20.075863,74,0,0,0,1,fragile_payload|low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor
0.65,58,750058,6,human_exclusion|low_light_perception|narrow_passage|sealed_container|thermal_contact|wet_floor,blind_repair,true,1681.747922,25.537922,9607,0,0,76,77,
0.65,58,750058,6,human_exclusion|low_light_perception|narrow_passage|sealed_container|thermal_contact|wet_floor,family_repair,true,116.077922,25.537922,618,0,0,4,5,human_exclusion|low_light_perception|narrow_passage|sealed_container|thermal_contact
0.65,58,750058,6,human_exclusion|low_light_perception|narrow_passage|sealed_container|thermal_contact|wet_floor,edge_verifier,true,92.917922,25.537922,86,360,0,0,1,
0.65,58,750058,6,human_exclusion|low_light_perception|narrow_passage|sealed_container|thermal_contact|wet_floor,acs,true,32.517922,25.537922,86,0,8,0,1,human_exclusion|low_light_perception|narrow_passage|sealed_container|thermal_contact|wet_floor
0.65,58,750058,6,human_exclusion|low_light_perception|narrow_passage|sealed_container|thermal_contact|wet_floor,oracle_signature,true,28.117922,25.537922,86,0,0,0,1,human_exclusion|low_light_perception|narrow_passage|sealed_container|thermal_contact|wet_floor
0.65,59,750059,5,low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,blind_repair,true,732.668981,21.488981,3906,0,0,33,34,
0.65,59,750059,5,low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,family_repair,true,108.698981,21.488981,507,0,0,4,5,low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,59,750059,5,low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,edge_verifier,true,71.798981,21.488981,57,270,0,0,1,
0.65,59,750059,5,low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,acs,true,27.598981,21.488981,57,0,8,0,1,low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,59,750059,5,low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,oracle_signature,true,23.198981,21.488981,57,0,0,0,1,low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,60,750060,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact,blind_repair,true,1707.457194,38.497194,8232,0,0,79,80,
0.65,60,750060,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact,family_repair,true,168.217194,38.497194,724,0,0,6,7,fragile_payload|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact
0.65,60,750060,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact,edge_verifier,true,83.167194,38.497194,49,240,0,0,1,
0.65,60,750060,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact,acs,true,44.367194,38.497194,49,0,8,0,1,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact
0.65,60,750060,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact,oracle_signature,true,39.967194,38.497194,49,0,0,0,1,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact
0.65,61,750061,6,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor,blind_repair,true,1586.133323,24.843323,8843,0,0,72,73,
0.65,61,750061,6,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor,family_repair,true,155.973323,24.843323,771,0,0,6,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor
0.65,61,750061,6,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor,edge_verifier,true,84.543323,24.843323,70,320,0,0,1,
0.65,61,750061,6,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor,acs,true,31.343323,24.843323,70,0,8,0,1,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor
0.65,61,750061,6,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor,oracle_signature,true,26.943323,24.843323,70,0,0,0,1,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor
0.65,62,750062,4,low_light_perception|narrow_passage|sealed_container|thermal_contact,blind_repair,true,840.725010,16.235010,5283,0,0,37,38,
0.65,62,750062,4,low_light_perception|narrow_passage|sealed_container|thermal_contact,family_repair,true,108.485010,16.235010,675,0,0,4,5,low_light_perception|narrow_passage|sealed_container|thermal_contact
0.65,62,750062,4,low_light_perception|narrow_passage|sealed_container|thermal_contact,edge_verifier,true,126.455010,16.235010,134,590,0,0,1,
0.65,62,750062,4,low_light_perception|narrow_passage|sealed_container|thermal_contact,acs,true,24.655010,16.235010,134,0,8,0,1,low_light_perception|narrow_passage|sealed_container|thermal_contact
0.65,62,750062,4,low_light_perception|narrow_passage|sealed_container|thermal_contact,oracle_signature,true,20.255010,16.235010,134,0,0,0,1,low_light_perception|narrow_passage|sealed_container|thermal_contact
0.65,63,750063,6,fragile_payload|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor,blind_repair,true,2930.321307,37.331307,17233,0,0,132,133,
0.65,63,750063,6,fragile_payload|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor,family_repair,true,170.891307,37.331307,852,0,0,6,7,fragile_payload|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,63,750063,6,fragile_payload|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor,edge_verifier,true,120.491307,37.331307,102,445,0,0,1,
0.65,63,750063,6,fragile_payload|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor,acs,true,44.791307,37.331307,102,0,8,0,1,fragile_payload|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,63,750063,6,fragile_payload|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor,oracle_signature,true,40.391307,37.331307,102,0,0,0,1,fragile_payload|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,64,750064,4,human_exclusion|low_light_perception|narrow_passage|wet_floor,blind_repair,true,369.556388,14.056388,2250,0,0,16,17,
0.65,64,750064,4,human_exclusion|low_light_perception|narrow_passage|wet_floor,family_repair,true,82.756388,14.056388,490,0,0,3,4,human_exclusion|low_light_perception|narrow_passage
0.65,64,750064,4,human_exclusion|low_light_perception|narrow_passage|wet_floor,edge_verifier,true,91.306388,14.056388,85,415,0,0,1,
0.65,64,750064,4,human_exclusion|low_light_perception|narrow_passage|wet_floor,acs,true,21.006388,14.056388,85,0,8,0,1,human_exclusion|low_light_perception|narrow_passage|wet_floor
0.65,64,750064,4,human_exclusion|low_light_perception|narrow_passage|wet_floor,oracle_signature,true,16.606388,14.056388,85,0,0,0,1,human_exclusion|low_light_perception|narrow_passage|wet_floor
0.65,65,750065,7,fragile_payload|human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,blind_repair,true,2322.021251,26.451251,13519,0,0,105,106,
0.65,65,750065,7,fragile_payload|human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,family_repair,true,179.421251,26.451251,899,0,0,7,8,fragile_payload|human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,65,750065,7,fragile_payload|human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,edge_verifier,true,92.751251,26.451251,80,355,0,0,1,
0.65,65,750065,7,fragile_payload|human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,acs,true,33.251251,26.451251,80,0,8,0,1,fragile_payload|human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,65,750065,7,fragile_payload|human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,oracle_signature,true,28.851251,26.451251,80,0,0,0,1,fragile_payload|human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,66,750066,7,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor,blind_repair,true,2510.267756,45.047756,12574,0,0,116,117,
0.65,66,750066,7,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor,family_repair,true,173.567756,45.047756,684,0,0,6,7,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,66,750066,7,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor,edge_verifier,true,102.977756,45.047756,71,310,0,0,1,
0.65,66,750066,7,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor,acs,true,51.577756,45.047756,71,0,8,0,1,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,66,750066,7,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor,oracle_signature,true,47.177756,45.047756,71,0,0,0,1,human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,67,750067,5,fragile_payload|low_light_perception|narrow_passage|sealed_container|thermal_contact,blind_repair,true,1367.510537,27.620537,7463,0,0,62,63,
0.65,67,750067,5,fragile_payload|low_light_perception|narrow_passage|sealed_container|thermal_contact,family_repair,true,138.200537,27.620537,686,0,0,5,6,fragile_payload|low_light_perception|narrow_passage|sealed_container|thermal_contact
0.65,67,750067,5,fragile_payload|low_light_perception|narrow_passage|sealed_container|thermal_contact,edge_verifier,true,99.470537,27.620537,85,385,0,0,1,
0.65,67,750067,5,fragile_payload|low_light_perception|narrow_passage|sealed_container|thermal_contact,acs,true,34.570537,27.620537,85,0,8,0,1,fragile_payload|low_light_perception|narrow_passage|sealed_container|thermal_contact
0.65,67,750067,5,fragile_payload|low_light_perception|narrow_passage|sealed_container|thermal_contact,oracle_signature,true,30.170537,27.620537,85,0,0,0,1,fragile_payload|low_light_perception|narrow_passage|sealed_container|thermal_contact
0.65,68,750068,5,human_exclusion|low_light_perception|payload_limit|sealed_container|wet_floor,blind_repair,true,1161.587353,16.367353,6974,0,0,52,53,
0.65,68,750068,5,human_exclusion|low_light_perception|payload_limit|sealed_container|wet_floor,family_repair,true,127.577353,16.367353,707,0,0,5,6,human_exclusion|low_light_perception|payload_limit|sealed_container|wet_floor
0.65,68,750068,5,human_exclusion|low_light_perception|payload_limit|sealed_container|wet_floor,edge_verifier,true,107.657353,16.367353,103,490,0,0,1,
0.65,68,750068,5,human_exclusion|low_light_perception|payload_limit|sealed_container|wet_floor,acs,true,23.857353,16.367353,103,0,8,0,1,human_exclusion|low_light_perception|payload_limit|sealed_container|wet_floor
0.65,68,750068,5,human_exclusion|low_light_perception|payload_limit|sealed_container|wet_floor,oracle_signature,true,19.457353,16.367353,103,0,0,0,1,human_exclusion|low_light_perception|payload_limit|sealed_container|wet_floor
0.65,69,750069,5,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit,blind_repair,true,1686.374329,24.404329,9799,0,0,76,77,
0.65,69,750069,5,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit,family_repair,true,135.374329,24.404329,699,0,0,5,6,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit
0.65,69,750069,5,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit,edge_verifier,true,109.454329,24.404329,105,455,0,0,1,
0.65,69,750069,5,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit,acs,true,31.954329,24.404329,105,0,8,0,1,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit
0.65,69,750069,5,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit,oracle_signature,true,27.554329,24.404329,105,0,0,0,1,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit
0.65,70,750070,6,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,blind_repair,true,1864.314322,42.864322,9715,0,0,85,86,
0.65,70,750070,6,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,family_repair,true,174.924322,42.864322,802,0,0,6,7,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,70,750070,6,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,edge_verifier,true,110.334322,42.864322,89,360,0,0,1,
0.65,70,750070,6,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,acs,true,49.934322,42.864322,89,0,8,0,1,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,70,750070,6,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor,oracle_signature,true,45.534322,42.864322,89,0,0,0,1,human_exclusion|low_light_perception|payload_limit|sealed_container|thermal_contact|wet_floor
0.65,71,750071,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|wet_floor,blind_repair,true,1270.281883,36.981883,6310,0,0,58,59,
0.65,71,750071,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|wet_floor,family_repair,true,166.851883,36.981883,729,0,0,6,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor
0.65,71,750071,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|wet_floor,edge_verifier,true,80.931883,36.981883,55,235,0,0,1,
0.65,71,750071,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|wet_floor,acs,true,43.031883,36.981883,55,0,8,0,1,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|wet_floor
0.65,71,750071,7,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|wet_floor,oracle_signature,true,38.631883,36.981883,55,0,0,0,1,fragile_payload|human_exclusion|low_light_perception|narrow_passage|payload_limit|sealed_container|wet_floor
0.65,72,750072,6,fragile_payload|low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor,blind_repair,true,2325.595220,27.355220,14208,0,0,104,105,
0.65,72,750072,6,fragile_payload|low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor,family_repair,true,140.335220,27.355220,766,0,0,5,6,low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor
0.65,72,750072,6,fragile_payload|low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor,edge_verifier,true,113.305220,27.355220,105,460,0,0,1,
0.65,72,750072,6,fragile_payload|low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor,acs,true,34.905220,27.355220,105,0,8,0,1,fragile_payload|low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor
0.65,72,750072,6,fragile_payload|low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor,oracle_signature,true,30.505220,27.355220,105,0,0,0,1,fragile_payload|low_light_perception|narrow_passage|payload_limit|thermal_contact|wet_floor
0.65,73,750073,3,low_light_perception|narrow_passage|wet_floor,blind_repair,true,352.276142,14.986142,2243,0,0,15,16,
0.65,73,750073,3,low_light_perception|narrow_passage|wet_floor,family_repair,true,84.826142,14.986142,528,0,0,3,4,low_light_perception|narrow_passage|wet_floor
0.65,73,750073,3,low_light_perception|narrow_passage|wet_floor,edge_verifier,true,119.446142,14.986142,122,560,0,0,1,
0.65,73,750073,3,low_light_perception|narrow_passage|wet_floor,acs,true,23.046142,14.986142,122,0,8,0,1,low_light_perception|narrow_passage|wet_floor
0.65,73,750073,3,low_light_perception|narrow_passage|wet_floor,oracle_signature,true,18.646142,14.986142,122,0,0,0,1,low_light_perception|narrow_passage|wet_floor
